article;publication_date;location;latitude;longitude;country;continent;admin1;admin2;geonames_class;geonames_code;label;confidence;user_label;dates;diseases;species;cases;symptoms;keywords;url;source;article_user_label;rss_feed;rss_feed_reliability
"2320be36f9";"2016-11-17";"Madhya Pradesh";"23.500000";"78.500000";"India";"Asia";"Madhya Pradesh";"";"A";"ADM1";"correct";"0.948333";"";"2016-11-17,2016-11-16";"Avian influenza";"Avian";"'also formed in nine blocks with each','-RCB- -RCB- -LSB- 7 -RSB- *NL* -LCB-','if user.badge.length > 3 -RCB- -RCB- *NL*'";"Mortality";"alert";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEKusHuosg_PGp6OAiROXELemWbzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779273652464&ei=k1stWIjiFoqPW9XsibAK&url=http://timesofindia.indiatimes.com/city/bhubaneswar/Bird-flu-alert-in-Bhitarkanika/articleshow/55468740.cms";"Times of India";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22avian+flu%22+OR+%22avian+influenza%22+OR+%22bird+flu%22&output=rss";"unofficial"
"2320be36f9";"2016-11-17";"Delhi";"28.651950";"77.231491";"India";"Asia";"NCT";"091";"P";"PPLA";"correct";"0.834167";"";"2016-11-17,2016-11-16";"Avian influenza";"Avian";"'also formed in nine blocks with each','-RCB- -RCB- -LSB- 7 -RSB- *NL* -LCB-','if user.badge.length > 3 -RCB- -RCB- *NL*'";"Mortality";"alert";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEKusHuosg_PGp6OAiROXELemWbzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779273652464&ei=k1stWIjiFoqPW9XsibAK&url=http://timesofindia.indiatimes.com/city/bhubaneswar/Bird-flu-alert-in-Bhitarkanika/articleshow/55468740.cms";"Times of India";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22avian+flu%22+OR+%22avian+influenza%22+OR+%22bird+flu%22&output=rss";"unofficial"
"2320be36f9";"2016-11-17";"National Capital Territory of Delhi";"28.666700";"77.099998";"India";"Asia";"NCT";"";"A";"ADM1";"correct";"0.8";"";"2016-11-17,2016-11-16";"Avian influenza";"Avian";"'also formed in nine blocks with each','-RCB- -RCB- -LSB- 7 -RSB- *NL* -LCB-','if user.badge.length > 3 -RCB- -RCB- *NL*'";"Mortality";"alert";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEKusHuosg_PGp6OAiROXELemWbzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779273652464&ei=k1stWIjiFoqPW9XsibAK&url=http://timesofindia.indiatimes.com/city/bhubaneswar/Bird-flu-alert-in-Bhitarkanika/articleshow/55468740.cms";"Times of India";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22avian+flu%22+OR+%22avian+influenza%22+OR+%22bird+flu%22&output=rss";"unofficial"
"2581c0cff2";"2017-02-10";"Estado de Chiapas";"16.500000";"-92.500000";"Mexico";"North America";"Chiapas";"";"A";"ADM1";"correct";"0.69";"";"2017-02-09,2017-02-10,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2016-12-21,2016-05-01,2017-02-06";"Avian influenza";"Avian";"'Scan for Feb 09 , 2017 |','Scan for Feb 09 , 2017 *NL*','avian flu infects 6 more in China','*NL* Officials reported six more H7N9 avian','influenza infections in five different provinces in','in humans in 2013 . Three of','in 2013 . Three of the cases','men , ages 55 and 75 ,','province . The three other cases were','in December and 183 in January .','14 . Feb 9 CHP report .','. *NL* Feb 9 Flu . *NL*','The virus killed 1,236 of 22,011 susceptible','birds . Feb 9 OIE report on'";"Mortality";"virus,cases,disease,case,outbreaks,detection,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEn9r8SrFJAH-n12victX7fXfQPig&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779377163779&ei=9medWND9BZCNWvzis4AK&url=http://www.cidrap.umn.edu/news-perspective/2017/02/avian-flu-scan-feb-09-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"2581c0cff2";"2017-02-10";"Henan Mongolzu Zizhixian";"34.513460";"101.545692";"China";"Asia";"Qinghai";"";"A";"ADM3";"correct";"0.661325";"";"2017-02-09,2017-02-10,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2016-12-21,2016-05-01,2017-02-06";"Avian influenza";"Avian";"'Scan for Feb 09 , 2017 |','Scan for Feb 09 , 2017 *NL*','avian flu infects 6 more in China','*NL* Officials reported six more H7N9 avian','influenza infections in five different provinces in','in humans in 2013 . Three of','in 2013 . Three of the cases','men , ages 55 and 75 ,','province . The three other cases were','in December and 183 in January .','14 . Feb 9 CHP report .','. *NL* Feb 9 Flu . *NL*','The virus killed 1,236 of 22,011 susceptible','birds . Feb 9 OIE report on'";"Mortality";"virus,cases,disease,case,outbreaks,detection,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEn9r8SrFJAH-n12victX7fXfQPig&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779377163779&ei=9medWND9BZCNWvzis4AK&url=http://www.cidrap.umn.edu/news-perspective/2017/02/avian-flu-scan-feb-09-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"2581c0cff2";"2017-02-10";"Centre Region";"4.750000";"11.833330";"Cameroon";"Africa";"Centre";"";"A";"ADM1";"correct";"0.599405";"";"2017-02-09,2017-02-10,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2016-12-21,2016-05-01,2017-02-06";"Avian influenza";"Avian";"'Scan for Feb 09 , 2017 |','Scan for Feb 09 , 2017 *NL*','avian flu infects 6 more in China','*NL* Officials reported six more H7N9 avian','influenza infections in five different provinces in','in humans in 2013 . Three of','in 2013 . Three of the cases','men , ages 55 and 75 ,','province . The three other cases were','in December and 183 in January .','14 . Feb 9 CHP report .','. *NL* Feb 9 Flu . *NL*','The virus killed 1,236 of 22,011 susceptible','birds . Feb 9 OIE report on'";"Mortality";"virus,cases,disease,case,outbreaks,detection,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEn9r8SrFJAH-n12victX7fXfQPig&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779377163779&ei=9medWND9BZCNWvzis4AK&url=http://www.cidrap.umn.edu/news-perspective/2017/02/avian-flu-scan-feb-09-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"2581c0cff2";"2017-02-10";"Yunnan Sheng";"25.000000";"101.500000";"China";"Asia";"Yunnan";"";"A";"ADM1";"correct";"0.555";"";"2017-02-09,2017-02-10,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2016-12-21,2016-05-01,2017-02-06";"Avian influenza";"Avian";"'Scan for Feb 09 , 2017 |','Scan for Feb 09 , 2017 *NL*','avian flu infects 6 more in China','*NL* Officials reported six more H7N9 avian','influenza infections in five different provinces in','in humans in 2013 . Three of','in 2013 . Three of the cases','men , ages 55 and 75 ,','province . The three other cases were','in December and 183 in January .','14 . Feb 9 CHP report .','. *NL* Feb 9 Flu . *NL*','The virus killed 1,236 of 22,011 susceptible','birds . Feb 9 OIE report on'";"Mortality";"virus,cases,disease,case,outbreaks,detection,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEn9r8SrFJAH-n12victX7fXfQPig&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779377163779&ei=9medWND9BZCNWvzis4AK&url=http://www.cidrap.umn.edu/news-perspective/2017/02/avian-flu-scan-feb-09-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"2581c0cff2";"2017-02-10";"Hunan Sheng";"27.666670";"111.750000";"China";"Asia";"Hunan";"";"A";"ADM1";"correct";"0.545";"";"2017-02-09,2017-02-10,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2016-12-21,2016-05-01,2017-02-06";"Avian influenza";"Avian";"'Scan for Feb 09 , 2017 |','Scan for Feb 09 , 2017 *NL*','avian flu infects 6 more in China','*NL* Officials reported six more H7N9 avian','influenza infections in five different provinces in','in humans in 2013 . Three of','in 2013 . Three of the cases','men , ages 55 and 75 ,','province . The three other cases were','in December and 183 in January .','14 . Feb 9 CHP report .','. *NL* Feb 9 Flu . *NL*','The virus killed 1,236 of 22,011 susceptible','birds . Feb 9 OIE report on'";"Mortality";"virus,cases,disease,case,outbreaks,detection,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEn9r8SrFJAH-n12victX7fXfQPig&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779377163779&ei=9medWND9BZCNWvzis4AK&url=http://www.cidrap.umn.edu/news-perspective/2017/02/avian-flu-scan-feb-09-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"2581c0cff2";"2017-02-10";"Zhejiang Sheng";"29.166670";"120.000000";"China";"Asia";"Zhejiang";"";"A";"ADM1";"correct";"0.54";"";"2017-02-09,2017-02-10,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2016-12-21,2016-05-01,2017-02-06";"Avian influenza";"Avian";"'Scan for Feb 09 , 2017 |','Scan for Feb 09 , 2017 *NL*','avian flu infects 6 more in China','*NL* Officials reported six more H7N9 avian','influenza infections in five different provinces in','in humans in 2013 . Three of','in 2013 . Three of the cases','men , ages 55 and 75 ,','province . The three other cases were','in December and 183 in January .','14 . Feb 9 CHP report .','. *NL* Feb 9 Flu . *NL*','The virus killed 1,236 of 22,011 susceptible','birds . Feb 9 OIE report on'";"Mortality";"virus,cases,disease,case,outbreaks,detection,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEn9r8SrFJAH-n12victX7fXfQPig&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779377163779&ei=9medWND9BZCNWvzis4AK&url=http://www.cidrap.umn.edu/news-perspective/2017/02/avian-flu-scan-feb-09-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"25c27b9a69";"2017-03-08";"Taiwan";"24.151140";"120.705406";"Taiwan, Province of China";"Asia";"Taiwan";"";"A";"ADM1";"correct";"0.900333";"";"2017-03-07,2017-03-08,2017-03-03,2017-03-05,2017-02-28,2017-03-06,2017-02-20,2017-02-14,2017-02-18,2017-02-22,2017-02-15,2017-02-25";"Avian influenza";"Avian";"'Scan for Mar 07 , 2017 -','Scan for Mar 07 , 2017 *NL*','infections . *NL* Two more H7N9 avian','has now reported five imported cases related','province . Mar 7 CHP statement on','as Taiwan battles three other strains .','In Russia , six H5N8 outbreaks were','28 and Mar 6 , with the','20 . Mar 6 OIE report on','and H5N2 . Three H5N6 outbreaks had','14 and Feb 18 , were reported','breeding chickens . Two H5N8 outbreaks hit','15 and Feb 25 , mostly on','been linked to 17 human infections ,'";"Mortality";"cases,infection,illness,case,outbreaks,virus,spread,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEFO7-AjzU6TOY1uPjAhVbiDFz8MQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779411096309&ei=1rm_WIrZGZefWMPpo6gG&url=http://www.cidrap.umn.edu/news-perspective/2017/03/avian-flu-scan-mar-07-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"25c27b9a69";"2017-03-08";"Guangdong Sheng";"23.500000";"113.250000";"China";"Asia";"Guangdong";"";"A";"ADM1";"correct";"0.717443";"";"2017-03-07,2017-03-08,2017-03-03,2017-03-05,2017-02-28,2017-03-06,2017-02-20,2017-02-14,2017-02-18,2017-02-22,2017-02-15,2017-02-25";"Avian influenza";"Avian";"'Scan for Mar 07 , 2017 -','Scan for Mar 07 , 2017 *NL*','infections . *NL* Two more H7N9 avian','has now reported five imported cases related','province . Mar 7 CHP statement on','as Taiwan battles three other strains .','In Russia , six H5N8 outbreaks were','28 and Mar 6 , with the','20 . Mar 6 OIE report on','and H5N2 . Three H5N6 outbreaks had','14 and Feb 18 , were reported','breeding chickens . Two H5N8 outbreaks hit','15 and Feb 25 , mostly on','been linked to 17 human infections ,'";"Mortality";"cases,infection,illness,case,outbreaks,virus,spread,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEFO7-AjzU6TOY1uPjAhVbiDFz8MQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779411096309&ei=1rm_WIrZGZefWMPpo6gG&url=http://www.cidrap.umn.edu/news-perspective/2017/03/avian-flu-scan-mar-07-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"25c27b9a69";"2017-03-08";"Hualian";"23.976940";"121.604439";"Taiwan, Province of China";"Asia";"Taiwan";"HUA";"P";"PPLA2";"correct";"0.58";"";"2017-03-07,2017-03-08,2017-03-03,2017-03-05,2017-02-28,2017-03-06,2017-02-20,2017-02-14,2017-02-18,2017-02-22,2017-02-15,2017-02-25";"Avian influenza";"Avian";"'Scan for Mar 07 , 2017 -','Scan for Mar 07 , 2017 *NL*','infections . *NL* Two more H7N9 avian','has now reported five imported cases related','province . Mar 7 CHP statement on','as Taiwan battles three other strains .','In Russia , six H5N8 outbreaks were','28 and Mar 6 , with the','20 . Mar 6 OIE report on','and H5N2 . Three H5N6 outbreaks had','14 and Feb 18 , were reported','breeding chickens . Two H5N8 outbreaks hit','15 and Feb 25 , mostly on','been linked to 17 human infections ,'";"Mortality";"cases,infection,illness,case,outbreaks,virus,spread,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEFO7-AjzU6TOY1uPjAhVbiDFz8MQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779411096309&ei=1rm_WIrZGZefWMPpo6gG&url=http://www.cidrap.umn.edu/news-perspective/2017/03/avian-flu-scan-mar-07-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"25c27b9a69";"2017-03-08";"Pingtung";"22.495550";"120.614441";"Taiwan, Province of China";"Asia";"Taiwan";"PIF";"A";"ADM2";"correct";"0.58";"";"2017-03-07,2017-03-08,2017-03-03,2017-03-05,2017-02-28,2017-03-06,2017-02-20,2017-02-14,2017-02-18,2017-02-22,2017-02-15,2017-02-25";"Avian influenza";"Avian";"'Scan for Mar 07 , 2017 -','Scan for Mar 07 , 2017 *NL*','infections . *NL* Two more H7N9 avian','has now reported five imported cases related','province . Mar 7 CHP statement on','as Taiwan battles three other strains .','In Russia , six H5N8 outbreaks were','28 and Mar 6 , with the','20 . Mar 6 OIE report on','and H5N2 . Three H5N6 outbreaks had','14 and Feb 18 , were reported','breeding chickens . Two H5N8 outbreaks hit','15 and Feb 25 , mostly on','been linked to 17 human infections ,'";"Mortality";"cases,infection,illness,case,outbreaks,virus,spread,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEFO7-AjzU6TOY1uPjAhVbiDFz8MQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779411096309&ei=1rm_WIrZGZefWMPpo6gG&url=http://www.cidrap.umn.edu/news-perspective/2017/03/avian-flu-scan-mar-07-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"25c27b9a69";"2017-03-08";"Kaohsiung";"22.616260";"120.313332";"Taiwan, Province of China";"Asia";"Takao";"";"P";"PPLA";"correct";"0.575";"";"2017-03-07,2017-03-08,2017-03-03,2017-03-05,2017-02-28,2017-03-06,2017-02-20,2017-02-14,2017-02-18,2017-02-22,2017-02-15,2017-02-25";"Avian influenza";"Avian";"'Scan for Mar 07 , 2017 -','Scan for Mar 07 , 2017 *NL*','infections . *NL* Two more H7N9 avian','has now reported five imported cases related','province . Mar 7 CHP statement on','as Taiwan battles three other strains .','In Russia , six H5N8 outbreaks were','28 and Mar 6 , with the','20 . Mar 6 OIE report on','and H5N2 . Three H5N6 outbreaks had','14 and Feb 18 , were reported','breeding chickens . Two H5N8 outbreaks hit','15 and Feb 25 , mostly on','been linked to 17 human infections ,'";"Mortality";"cases,infection,illness,case,outbreaks,virus,spread,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEFO7-AjzU6TOY1uPjAhVbiDFz8MQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779411096309&ei=1rm_WIrZGZefWMPpo6gG&url=http://www.cidrap.umn.edu/news-perspective/2017/03/avian-flu-scan-mar-07-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"25c27b9a69";"2017-03-08";"Tainan";"23.000020";"120.188759";"Taiwan, Province of China";"Asia";"Taiwan";"TNN";"A";"ADM2";"correct";"0.57";"";"2017-03-07,2017-03-08,2017-03-03,2017-03-05,2017-02-28,2017-03-06,2017-02-20,2017-02-14,2017-02-18,2017-02-22,2017-02-15,2017-02-25";"Avian influenza";"Avian";"'Scan for Mar 07 , 2017 -','Scan for Mar 07 , 2017 *NL*','infections . *NL* Two more H7N9 avian','has now reported five imported cases related','province . Mar 7 CHP statement on','as Taiwan battles three other strains .','In Russia , six H5N8 outbreaks were','28 and Mar 6 , with the','20 . Mar 6 OIE report on','and H5N2 . Three H5N6 outbreaks had','14 and Feb 18 , were reported','breeding chickens . Two H5N8 outbreaks hit','15 and Feb 25 , mostly on','been linked to 17 human infections ,'";"Mortality";"cases,infection,illness,case,outbreaks,virus,spread,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEFO7-AjzU6TOY1uPjAhVbiDFz8MQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779411096309&ei=1rm_WIrZGZefWMPpo6gG&url=http://www.cidrap.umn.edu/news-perspective/2017/03/avian-flu-scan-mar-07-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"25c27b9a69";"2017-03-08";"Hong Kong";"22.285520";"114.157692";"Hong Kong";"Asia";"00";"";"P";"PPLC";"correct";"0.56";"";"2017-03-07,2017-03-08,2017-03-03,2017-03-05,2017-02-28,2017-03-06,2017-02-20,2017-02-14,2017-02-18,2017-02-22,2017-02-15,2017-02-25";"Avian influenza";"Avian";"'Scan for Mar 07 , 2017 -','Scan for Mar 07 , 2017 *NL*','infections . *NL* Two more H7N9 avian','has now reported five imported cases related','province . Mar 7 CHP statement on','as Taiwan battles three other strains .','In Russia , six H5N8 outbreaks were','28 and Mar 6 , with the','20 . Mar 6 OIE report on','and H5N2 . Three H5N6 outbreaks had','14 and Feb 18 , were reported','breeding chickens . Two H5N8 outbreaks hit','15 and Feb 25 , mostly on','been linked to 17 human infections ,'";"Mortality";"cases,infection,illness,case,outbreaks,virus,spread,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEFO7-AjzU6TOY1uPjAhVbiDFz8MQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779411096309&ei=1rm_WIrZGZefWMPpo6gG&url=http://www.cidrap.umn.edu/news-perspective/2017/03/avian-flu-scan-mar-07-2017";"CIDRAP";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"264cf7496f";"2017-01-05";"Zengcheng Shi";"23.352780";"113.783112";"China";"Asia";"Guangdong";"";"A";"ADM3";"correct";"0.731417";"";"2017-01-05,2016-12-15,2017-01-01,2017-01-02,2017-01-03,2017-01-04";"Avian influenza";"Avian";"'January 2 to 3 . *NL* The'";"Fever";"case,outbreak,cases,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGHcYSzZ_8b7biCMhkNP90tahoQ7g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779335474989&ei=oa2FWNjTIM7PWZDJvLgF&url=http://outbreaknewstoday.com/hong-kong-reports-3rd-imported-human-h7n9-avian-flu-case-65362/";"Outbreak News Today";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"264cf7496f";"2017-01-05";"Guangzhou";"23.116670";"113.250000";"China";"Asia";"Guangdong";"";"P";"PPLA";"correct";"0.731417";"";"2017-01-05,2016-12-15,2017-01-01,2017-01-02,2017-01-03,2017-01-04";"Avian influenza";"Avian";"'January 2 to 3 . *NL* The'";"Fever";"case,outbreak,cases,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGHcYSzZ_8b7biCMhkNP90tahoQ7g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779335474989&ei=oa2FWNjTIM7PWZDJvLgF&url=http://outbreaknewstoday.com/hong-kong-reports-3rd-imported-human-h7n9-avian-flu-case-65362/";"Outbreak News Today";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"264cf7496f";"2017-01-05";"Hong Kong";"22.285520";"114.157692";"Hong Kong";"Asia";"00";"";"P";"PPLC";"correct";"0.704167";"";"2017-01-05,2016-12-15,2017-01-01,2017-01-02,2017-01-03,2017-01-04";"Avian influenza";"Avian";"'January 2 to 3 . *NL* The'";"Fever";"case,outbreak,cases,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGHcYSzZ_8b7biCMhkNP90tahoQ7g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779335474989&ei=oa2FWNjTIM7PWZDJvLgF&url=http://outbreaknewstoday.com/hong-kong-reports-3rd-imported-human-h7n9-avian-flu-case-65362/";"Outbreak News Today";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"264cf7496f";"2017-01-05";"Dongguan";"45.450300";"126.556999";"China";"Asia";"Heilongjiang";"";"A";"ADM4";"correct";"0.506167";"";"2017-01-05,2016-12-15,2017-01-01,2017-01-02,2017-01-03,2017-01-04";"Avian influenza";"Avian";"'January 2 to 3 . *NL* The'";"Fever";"case,outbreak,cases,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGHcYSzZ_8b7biCMhkNP90tahoQ7g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779335474989&ei=oa2FWNjTIM7PWZDJvLgF&url=http://outbreaknewstoday.com/hong-kong-reports-3rd-imported-human-h7n9-avian-flu-case-65362/";"Outbreak News Today";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22Influenza+in+Bird%22+OR+%22Avian+Influenza%22+OR+%22Avian+Flu%22+OR+%22Fowl+Plague%22&output=rss";"unofficial"
"27e120b9d8";"2017-02-04";"City of Derry";"55.000000";"-7.250000";"United Kingdom";"Europe";"Northern Ireland";"S6";"A";"ADM2";"correct";"0.632";"";"2017-12-01,2017-02-02";"Avian influenza";"Avian";"'. It follows three previous cases in'";"Mortality";"case,cases,disease,spread";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH37FA0liYuCCkHvRzFrC2pnOva0g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779370891790&ei=atCWWKCQBdXsWOPFmsgB&url=http://www.bbc.co.uk/news/world-europe-38867773";"BBC News";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22avian+flu%22+OR+%22avian+influenza%22+OR+%22bird+flu%22&output=rss";"unofficial"
"27e120b9d8";"2017-02-04";"County Tipperary";"52.666670";"-7.833330";"Ireland";"Europe";"Munster";"26";"A";"ADM2";"correct";"0.607917";"";"2017-12-01,2017-02-02";"Avian influenza";"Avian";"'. It follows three previous cases in'";"Mortality";"case,cases,disease,spread";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH37FA0liYuCCkHvRzFrC2pnOva0g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779370891790&ei=atCWWKCQBdXsWOPFmsgB&url=http://www.bbc.co.uk/news/world-europe-38867773";"BBC News";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22avian+flu%22+OR+%22avian+influenza%22+OR+%22bird+flu%22&output=rss";"unofficial"
"28b45bf54d";"2016-10-14";"Pucheng";"37.359300";"118.028000";"China";"Asia";"Shandong";"";"A";"ADM4";"correct";"0.955417";"";"2016-05-02,2016-08-13,2016-08-24";"Avian influenza";"Avian";"'Yasuo Suzuki -LSB- 9 -RSB- b ,','Hualan Chen -LSB- 12 -RSB- a *NL*','. The clade 7.2 viruses were first','between 2011 and 2014 that bear the','*NL* the clade 7.2 viruses that were','ducks . The four viruses exclusively *NL*','. The clade 7.2 viruses were detected','biologic properties of seven clade 7.2 viruses','of seven clade 7.2 viruses that were','from chickens between 2011 and 2014 .','between 2011 and 2014 . We *NL*','Received 2 May 2016 . *NL* Accepted','. *NL* Accepted 13 August 2016 .','Accepted 13 August 2016 . *NL* Accepted','online 24 August 2016 . *NL* Address','of clade *NL* 7.2 H5 avian influenza'";"Mortality";"disease,infection";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG8ZJHrIr4KATeX35CzHl9zd_bz9A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779242005047&ei=T80BWIjuEtCnW7aGsNAD&url=http://jvi.asm.org/content/90/21/9797.abstract";"Journal of Virology";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22avian+flu%22+OR+%22avian+influenza%22+OR+%22bird+flu%22&output=rss";"unofficial"
